"","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions","","Peer Group","All Institutions"
"","","Report Period","20241231","","Report Period","20240930","","Report Period","20240630","","Report Period","20240331","","Report Period","20231231","","Report Period","20230930","","Report Period","20230630","","Report Period","20230331","","Report Period","20221231","","Report Period","20220930","","Report Period","20220630","","Report Period","20220331","","Report Period","20211231","","Report Period","20210930","","Report Period","20210630","","Report Period","20210331","","Report Period","20201231","","Report Period","20200930","","Report Period","20200630","","Report Period","20200331","","Report Period","20191231","","Report Period","20190930","","Report Period","20190630","","Report Period","20190331","","Report Period","20181231","","Report Period","20180930","","Report Period","20180630","","Report Period","20180331","","Report Period","20171231","","Report Period","20170930","","Report Period","20170630","","Report Period","20170331","","Report Period","20161231","","Report Period","20160930","","Report Period","20160630","","Report Period","20160331","","Report Period","20151231","","Report Period","20150930","","Report Period","20150630","","Report Period","20150331"
"","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD","","Income Basis","YTD"
"","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$","","Unit Type","$"
"Investment Management and Advisory Agency Accounts, Non-Managed Assets","","TIMNMA","$398,320,228","","TIMNMA","$401,109,294","","TIMNMA","$369,776,371","","TIMNMA","$357,185,210","","TIMNMA","$351,487,089","","TIMNMA","$336,927,349","","TIMNMA","$338,297,994","","TIMNMA","$328,890,122","","TIMNMA","$318,179,182","","TIMNMA","$285,536,603","","TIMNMA","$301,021,518","","TIMNMA","$325,138,939","","TIMNMA","$344,754,198","","TIMNMA","$331,033,363","","TIMNMA","$302,776,839","","TIMNMA","$282,584,194","","TIMNMA","$283,969,036","","TIMNMA","$261,713,034","","TIMNMA","$242,033,633","","TIMNMA","$216,430,957","","TIMNMA","$238,750,472","","TIMNMA","$225,981,459","","TIMNMA","$226,787,341","","TIMNMA","$217,893,392","","TIMNMA","$204,589,497","","TIMNMA","$211,673,119","","TIMNMA","$205,522,448","","TIMNMA","$205,700,868","","TIMNMA","$206,360,937","","TIMNMA","$199,658,088","","TIMNMA","$191,633,775","","TIMNMA","$185,340,511","","TIMNMA","$181,057,573","","TIMNMA","$70,472,874","","TIMNMA","$72,302,082","","TIMNMA","$72,990,893","","TIMNMA","$74,476,424","","TIMNMA","$52,981,857","","TIMNMA","$57,170,373","","TIMNMA","$58,215,904"
"Foundation and Endowment Trust and Agency Accounts, Non-Managed Assets","","TFENMA","$96,818,996","","TFENMA","$95,429,686","","TFENMA","$90,988,589","","TFENMA","$90,176,330","","TFENMA","$86,498,633","","TFENMA","$84,651,737","","TFENMA","$83,682,265","","TFENMA","$84,247,932","","TFENMA","$80,901,868","","TFENMA","$78,574,543","","TFENMA","$81,472,228","","TFENMA","$87,653,933","","TFENMA","$90,205,679","","TFENMA","$87,247,508","","TFENMA","$84,480,932","","TFENMA","$73,260,195","","TFENMA","$76,813,866","","TFENMA","$68,495,663","","TFENMA","$66,571,596","","TFENMA","$268,790,194","","TFENMA","$280,348,986","","TFENMA","$272,607,690","","TFENMA","$264,240,304","","TFENMA","$261,953,863","","TFENMA","$256,632,982","","TFENMA","$270,502,029","","TFENMA","$266,149,626","","TFENMA","$274,163,688","","TFENMA","$267,061,277","","TFENMA","$265,157,056","","TFENMA","$254,050,746","","TFENMA","$250,158,874","","TFENMA","$245,736,044","","TFENMA","$257,228,920","","TFENMA","$298,399,868","","TFENMA","$295,496,022","","TFENMA","$311,483,495","","TFENMA","$310,012,495","","TFENMA","$338,567,509","","TFENMA","$109,378,086"
"Other Fiduciary Accounts, Non-Managed Assets","","TOFNMA","$19,196,240,228","","TOFNMA","$19,075,655,389","","TOFNMA","$17,855,564,086","","TOFNMA","$17,942,838,553","","TOFNMA","$17,054,003,878","","TOFNMA","$15,874,543,013","","TOFNMA","$16,077,619,136","","TOFNMA","$3,115,414,176","","TOFNMA","$2,975,561,244","","TOFNMA","$2,858,192,937","","TOFNMA","$2,687,854,174","","TOFNMA","$2,953,629,102","","TOFNMA","$3,108,461,847","","TOFNMA","$3,077,823,575","","TOFNMA","$3,136,517,799","","TOFNMA","$2,975,853,124","","TOFNMA","$3,069,122,975","","TOFNMA","$2,842,239,832","","TOFNMA","$2,735,935,262","","TOFNMA","$3,218,421,223","","TOFNMA","$3,479,782,089","","TOFNMA","$3,348,413,396","","TOFNMA","$3,312,730,793","","TOFNMA","$3,267,950,279","","TOFNMA","$3,008,945,922","","TOFNMA","$3,147,413,940","","TOFNMA","$3,175,715,050","","TOFNMA","$3,205,945,790","","TOFNMA","$3,182,686,873","","TOFNMA","$3,118,649,514","","TOFNMA","$2,956,827,656","","TOFNMA","$2,923,984,252","","TOFNMA","$2,823,081,851","","TOFNMA","$2,862,170,245","","TOFNMA","$2,757,104,398","","TOFNMA","$2,613,978,223","","TOFNMA","$2,649,050,836","","TOFNMA","$2,549,453,408","","TOFNMA","$2,645,379,012","","TOFNMA","$3,201,259,830"
"Custody and Safekeeping Accounts, Non-Managed Assets","","TCSNMA","$138,114,104,241","","TCSNMA","$140,462,899,372","","TCSNMA","$132,795,561,040","","TCSNMA","$131,281,274,611","","TCSNMA","$126,560,244,559","","TCSNMA","$118,791,714,920","","TCSNMA","$120,949,942,073","","TCSNMA","$130,395,099,619","","TCSNMA","$127,312,713,740","","TCSNMA","$121,025,886,240","","TCSNMA","$127,208,858,655","","TCSNMA","$139,195,582,050","","TCSNMA","$143,798,749,347","","TCSNMA","$139,273,214,871","","TCSNMA","$139,019,495,147","","TCSNMA","$132,136,090,179","","TCSNMA","$129,464,889,874","","TCSNMA","$120,081,491,061","","TCSNMA","$113,603,709,065","","TCSNMA","$100,168,196,857","","TCSNMA","$110,653,618,338","","TCSNMA","$103,985,777,568","","TCSNMA","$103,222,118,942","","TCSNMA","$100,897,889,176","","TCSNMA","$96,368,743,938","","TCSNMA","$100,814,320,970","","TCSNMA","$99,232,543,174","","TCSNMA","$98,492,247,999","","TCSNMA","$97,674,506,129","","TCSNMA","$94,151,442,113","","TCSNMA","$91,620,344,659","","TCSNMA","$88,383,392,453","","TCSNMA","$85,451,609,951","","TCSNMA","$86,902,632,653","","TCSNMA","$83,455,622,450","","TCSNMA","$81,929,153,756","","TCSNMA","$81,322,476,439","","TCSNMA","$80,130,383,103","","TCSNMA","$83,383,893,448","","TCSNMA","$84,018,108,015"
"Fiduciary Accounts Held in Foreign Offices, Non-Managed Assets","","TNMAF","$51,366,831,080","","TNMAF","$53,818,881,351","","TNMAF","$51,459,286,678","","TNMAF","$50,198,460,327","","TNMAF","$48,614,814,779","","TNMAF","$45,838,529,259","","TNMAF","$46,033,338,709","","TNMAF","$44,071,936,542","","TNMAF","$59,469,209,456","","TNMAF","$56,152,261,436","","TNMAF","$43,118,127,209","","TNMAF","$47,737,658,568","","TNMAF","$49,187,658,367","","TNMAF","$48,262,498,918","","TNMAF","$45,782,567,554","","TNMAF","$43,825,925,438","","TNMAF","$43,343,941,776","","TNMAF","$39,667,641,222","","TNMAF","$37,568,454,582","","TNMAF","$34,100,885,254","","TNMAF","$37,841,510,415","","TNMAF","$35,940,892,999","","TNMAF","$35,866,149,835","","TNMAF","$35,007,868,981","","TNMAF","$33,109,359,898","","TNMAF","$34,501,376,022","","TNMAF","$34,625,028,110","","TNMAF","$35,527,867,851","","TNMAF","$34,589,023,743","","TNMAF","$33,374,485,015","","TNMAF","$31,856,487,072","","TNMAF","$30,420,342,166","","TNMAF","$29,066,145,881","","TNMAF","$30,200,099,957","","TNMAF","$28,464,705,936","","TNMAF","$28,042,593,963","","TNMAF","$27,868,863,048","","TNMAF","$27,552,121,267","","TNMAF","$30,224,099,453","","TNMAF","$29,955,634,850"
"Individual Retirement, Health Savings and Similar Accounts, Non-Managed","","TRHNMA","$1,705,786,435","","TRHNMA","$1,698,397,776","","TRHNMA","$1,608,002,589","","TRHNMA","$1,561,905,001","","TRHNMA","$1,481,578,140","","TRHNMA","$1,346,687,469","","TRHNMA","$1,409,663,676","","TRHNMA","$1,337,795,038","","TRHNMA","$1,300,837,988","","TRHNMA","$1,183,836,869","","TRHNMA","$1,249,756,811","","TRHNMA","$1,388,501,218","","TRHNMA","$1,512,563,608","","TRHNMA","$1,414,365,205","","TRHNMA","$1,389,097,821","","TRHNMA","$1,300,847,883","","TRHNMA","$1,268,287,917","","TRHNMA","$1,114,197,859","","TRHNMA","$1,065,704,962","","TRHNMA","$971,617,779","","TRHNMA","$1,125,364,268","","TRHNMA","$1,050,626,803","","TRHNMA","$1,023,705,314","","TRHNMA","$951,722,017","","TRHNMA","$910,813,122","","TRHNMA","$937,575,462","","TRHNMA","$902,379,231","","TRHNMA","$889,949,848","","TRHNMA","$929,524,782","","TRHNMA","$757,506,948","","TRHNMA","$690,142,024","","TRHNMA","$635,687,978","","TRHNMA","$716,316,536","","TRHNMA","$588,723,963","","TRHNMA","$568,376,068","","TRHNMA","$552,335,623","","TRHNMA","$557,845,550","","TRHNMA","$568,163,788","","TRHNMA","$610,038,221","","TRHNMA","$626,933,958"
"Memo: Corporate Trust, Agency Accounts, Collective Investment, and Common Trust Funds","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  ","","N/A","  "
"Principal Amount Outstanding Corporate Trust and Agency Accounts","","TCAPAO","$21,294,206,587","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$20,929,045,661","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$20,271,966,131","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$26,767,760,640","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$19,926,688,977","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$19,000,048,254","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$17,636,807,313","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$16,257,427,415","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$15,247,827,337","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$15,649,964,348","","TCAPAO","$0","","TCAPAO","$0","","TCAPAO","$0"
"Amount of Corporate Trust and Agency Account Issues in Default","","TCAPAOD","$326,426,137","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$332,303,499","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$322,668,433","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$275,956,062","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$324,984,891","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$257,236,914","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$252,499,354","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$265,757,051","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$252,259,547","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$223,478,263","","TCAPAOD","$0","","TCAPAOD","$0","","TCAPAOD","$0"
"Number of Corporate and Municipal Trusteeships Account Issues","","TCANUM","305,227","","TCANUM","0","","TCANUM","0","","TCANUM","0","","TCANUM","288,880","","TCANUM","0","","TCANUM","0","","TCANUM","0","","TCANUM","318,176","","TCANUM","0","","TCANUM","0","","TCANUM","0","","TCANUM","310,289","","TCANUM","0","","TCANUM","0","","TCANUM","0","","TCANUM","298,153","","TCANUM","0","","TCANUM","0","","TCANUM","0","","TCANUM","279,679","","TCANUM","0","","TCANUM","0","","TCANUM","0","","TCANUM","264,870","","TCANUM","0","","TCANUM","0","","TCANUM","0","","TCANUM","264,005","","TCANUM","0","","TCANUM","0","","TCANUM","0","","TCANUM","254,519","","TCANUM","0","","TCANUM","0","","TCANUM","0","","TCANUM","246,238","","TCANUM","0","","TCANUM","0","","TCANUM","0"
"Number of Corporate Trust and Agency Account Issues in Default","","TCANUMD","3,987","","TCANUMD","0","","TCANUMD","0","","TCANUMD","0","","TCANUMD","4,296","","TCANUMD","0","","TCANUMD","0","","TCANUMD","0","","TCANUMD","4,233","","TCANUMD","0","","TCANUMD","0","","TCANUMD","0","","TCANUMD","4,278","","TCANUMD","0","","TCANUMD","0","","TCANUMD","0","","TCANUMD","4,429","","TCANUMD","0","","TCANUMD","0","","TCANUMD","0","","TCANUMD","4,237","","TCANUMD","0","","TCANUMD","0","","TCANUMD","0","","TCANUMD","3,506","","TCANUMD","0","","TCANUMD","0","","TCANUMD","0","","TCANUMD","3,915","","TCANUMD","0","","TCANUMD","0","","TCANUMD","0","","TCANUMD","4,259","","TCANUMD","0","","TCANUMD","0","","TCANUMD","0","","TCANUMD","4,549","","TCANUMD","0","","TCANUMD","0","","TCANUMD","0"
"Number of Transfer Agent, Registrar, Paying Agent and Other Corporate Agency Issues","","TCATNUM","154,512","","TCATNUM","0","","TCATNUM","0","","TCATNUM","0","","TCATNUM","208,989","","TCATNUM","0","","TCATNUM","0","","TCATNUM","0","","TCATNUM","207,718","","TCATNUM","0","","TCATNUM","0","","TCATNUM","0","","TCATNUM","197,078","","TCATNUM","0","","TCATNUM","0","","TCATNUM","0","","TCATNUM","207,987","","TCATNUM","0","","TCATNUM","0","","TCATNUM","0","","TCATNUM","260,901","","TCATNUM","0","","TCATNUM","0","","TCATNUM","0","","TCATNUM","244,932","","TCATNUM","0","","TCATNUM","0","","TCATNUM","0","","TCATNUM","261,125","","TCATNUM","0","","TCATNUM","0","","TCATNUM","0","","TCATNUM","249,250","","TCATNUM","0","","TCATNUM","0","","TCATNUM","0","","TCATNUM","233,517","","TCATNUM","0","","TCATNUM","0","","TCATNUM","0"
"Total Number of Collective Investment Funds and Common Trust Funds","","TCTOTNUM","1,269","","TCTOTNUM","1,234","","TCTOTNUM","1,237","","TCTOTNUM","1,222","","TCTOTNUM","1,396","","TCTOTNUM","1,247","","TCTOTNUM","1,246","","TCTOTNUM","1,842","","TCTOTNUM","1,858","","TCTOTNUM","1,802","","TCTOTNUM","1,791","","TCTOTNUM","1,771","","TCTOTNUM","1,874","","TCTOTNUM","1,875","","TCTOTNUM","1,793","","TCTOTNUM","1,769","","TCTOTNUM","1,893","","TCTOTNUM","1,760","","TCTOTNUM","1,756","","TCTOTNUM","1,752","","TCTOTNUM","2,849","","TCTOTNUM","1,689","","TCTOTNUM","1,774","","TCTOTNUM","1,741","","TCTOTNUM","1,814","","TCTOTNUM","1,804","","TCTOTNUM","2,095","","TCTOTNUM","2,095","","TCTOTNUM","1,875","","TCTOTNUM","2,095","","TCTOTNUM","2,125","","TCTOTNUM","1,856","","TCTOTNUM","1,917","","TCTOTNUM","1,867","","TCTOTNUM","1,903","","TCTOTNUM","1,894","","TCTOTNUM","1,971","","TCTOTNUM","1,929","","TCTOTNUM","1,879","","TCTOTNUM","1,919"
"Domestic Equity, Collective Investment & Common Trust Funds Number","","TCDENUM","337","","TCDENUM","0","","TCDENUM","0","","TCDENUM","0","","TCDENUM","333","","TCDENUM","0","","TCDENUM","0","","TCDENUM","0","","TCDENUM","769","","TCDENUM","0","","TCDENUM","0","","TCDENUM","0","","TCDENUM","734","","TCDENUM","0","","TCDENUM","0","","TCDENUM","0","","TCDENUM","641","","TCDENUM","0","","TCDENUM","0","","TCDENUM","0","","TCDENUM","598","","TCDENUM","0","","TCDENUM","0","","TCDENUM","0","","TCDENUM","535","","TCDENUM","0","","TCDENUM","0","","TCDENUM","0","","TCDENUM","605","","TCDENUM","0","","TCDENUM","0","","TCDENUM","0","","TCDENUM","635","","TCDENUM","0","","TCDENUM","0","","TCDENUM","0","","TCDENUM","654","","TCDENUM","0","","TCDENUM","0","","TCDENUM","0"
"International/Global Equity, Collective Investment & Common Trust Funds Number ","","TCIENUM","346","","TCIENUM","0","","TCIENUM","0","","TCIENUM","0","","TCIENUM","336","","TCIENUM","0","","TCIENUM","0","","TCIENUM","0","","TCIENUM","394","","TCIENUM","0","","TCIENUM","0","","TCIENUM","0","","TCIENUM","390","","TCIENUM","0","","TCIENUM","0","","TCIENUM","0","","TCIENUM","390","","TCIENUM","0","","TCIENUM","0","","TCIENUM","0","","TCIENUM","402","","TCIENUM","0","","TCIENUM","0","","TCIENUM","0","","TCIENUM","371","","TCIENUM","0","","TCIENUM","0","","TCIENUM","0","","TCIENUM","402","","TCIENUM","0","","TCIENUM","0","","TCIENUM","0","","TCIENUM","381","","TCIENUM","0","","TCIENUM","0","","TCIENUM","0","","TCIENUM","398","","TCIENUM","0","","TCIENUM","0","","TCIENUM","0"
"Stock/Bond Blend, Collective Investment & Common Trust Funds Number","","TCSBNUM","246","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","251","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","268","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","322","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","334","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","325","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","403","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","463","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","432","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","423","","TCSBNUM","0","","TCSBNUM","0","","TCSBNUM","0"
"Taxable Bond, Collective Investment & Common Trust Funds Number ","","TCTBNUM","135","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","137","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","193","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","215","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","199","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","199","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","211","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","236","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","247","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","257","","TCTBNUM","0","","TCTBNUM","0","","TCTBNUM","0"
"Municipal Bond, Collective Investment & Common Trust Funds Number","","TCMBNUM","10","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","10","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","10","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","11","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","14","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","19","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","21","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","40","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","49","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","52","","TCMBNUM","0","","TCMBNUM","0","","TCMBNUM","0"
"Short-Term Investments/Money Market, Collective Investment & Common Trust Funds Number","","TCSTNUM","29","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","30","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","31","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","34","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","35","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","39","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","40","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","40","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","35","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","36","","TCSTNUM","0","","TCSTNUM","0","","TCSTNUM","0"
"Specialty/Other, Collective Investment & Common Trust Funds Number","","TCSONUM","65","","TCSONUM","0","","TCSONUM","0","","TCSONUM","0","","TCSONUM","52","","TCSONUM","0","","TCSONUM","0","","TCSONUM","0","","TCSONUM","78","","TCSONUM","0","","TCSONUM","0","","TCSONUM","0","","TCSONUM","72","","TCSONUM","0","","TCSONUM","0","","TCSONUM","0","","TCSONUM","69","","TCSONUM","0","","TCSONUM","0","","TCSONUM","0","","TCSONUM","74","","TCSONUM","0","","TCSONUM","0","","TCSONUM","0","","TCSONUM","67","","TCSONUM","0","","TCSONUM","0","","TCSONUM","0","","TCSONUM","89","","TCSONUM","0","","TCSONUM","0","","TCSONUM","0","","TCSONUM","138","","TCSONUM","0","","TCSONUM","0","","TCSONUM","0","","TCSONUM","151","","TCSONUM","0","","TCSONUM","0","","TCSONUM","0"
"Total Market Value of Collective Investment Fund and Common Trust Funds ","","TCTOTMV","$2,218,399,808","","TCTOTMV","$2,188,583,527","","TCTOTMV","$2,083,755,373","","TCTOTMV","$2,044,917,174","","TCTOTMV","$1,942,097,189","","TCTOTMV","$1,717,188,058","","TCTOTMV","$1,763,472,138","","TCTOTMV","$1,749,447,781","","TCTOTMV","$1,653,794,730","","TCTOTMV","$1,551,015,453","","TCTOTMV","$1,641,958,564","","TCTOTMV","$1,472,569,761","","TCTOTMV","$2,111,006,251","","TCTOTMV","$2,098,055,806","","TCTOTMV","$1,957,991,377","","TCTOTMV","$1,845,744,170","","TCTOTMV","$1,794,996,191","","TCTOTMV","$1,604,813,560","","TCTOTMV","$1,619,737,043","","TCTOTMV","$1,347,696,764","","TCTOTMV","$1,570,103,547","","TCTOTMV","$1,477,721,948","","TCTOTMV","$1,452,159,168","","TCTOTMV","$1,413,321,394","","TCTOTMV","$1,303,751,951","","TCTOTMV","$1,453,170,379","","TCTOTMV","$1,421,180,599","","TCTOTMV","$1,406,092,776","","TCTOTMV","$1,452,311,931","","TCTOTMV","$1,384,467,165","","TCTOTMV","$1,346,032,231","","TCTOTMV","$1,402,027,834","","TCTOTMV","$1,336,812,032","","TCTOTMV","$1,288,523,901","","TCTOTMV","$1,237,286,162","","TCTOTMV","$1,228,478,984","","TCTOTMV","$1,233,135,178","","TCTOTMV","$1,215,488,996","","TCTOTMV","$1,286,445,810","","TCTOTMV","$1,318,317,341"
"Domestic Equity, Collective Investment & Common Trust Funds Total Market Value","","TCDEMV","$1,283,327,141","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$1,076,209,514","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$893,341,092","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$1,140,121,127","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$894,541,934","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$789,065,425","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$615,672,856","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$718,199,472","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$636,516,077","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$558,173,095","","TCDEMV","$0","","TCDEMV","$0","","TCDEMV","$0"
" International/Global Equity, Collective Investment & Common Trust Funds Total Market Value","","TCIEMV","$396,777,126","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$360,540,436","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$296,902,521","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$344,853,642","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$312,133,613","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$257,360,001","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$202,916,620","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$230,396,507","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$186,626,504","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$188,974,422","","TCIEMV","$0","","TCIEMV","$0","","TCIEMV","$0"
